shuffled_index,class,filename,stem,trial_type,bucket_trial_index
3,bib,bib/bib_0.317_00500001_2023-09-13_2_2eaa153620_00744.jpg,bib_0.317_00500001_2023-09-13_2_2eaa153620_00744,regular,2118
3,bottle,bottle/bottle_0.349_01520001_2024-07-19_1_4889825fb8_processed_00010.jpg,bottle_0.349_01520001_2024-07-19_1_4889825fb8_processed_00010,regular,2119
3,paper,paper/paper_0.253_02300001_2024-07-19_1_2a16beabc9_00145.jpg,paper_0.253_02300001_2024-07-19_1_2a16beabc9_00145,regular,2120
3,watch,watch/watch_0.268_00370002_2024-11-17_2_6e0d931651_processed_00724.jpg,watch_0.268_00370002_2024-11-17_2_6e0d931651_processed_00724,regular,2121
3,plant,plant/plant_0.375_00820001_2023-07-13_3_ec5be615f1_00467.jpg,plant_0.375_00820001_2023-07-13_3_ec5be615f1_00467,regular,2122
3,plate,plate/plate_0.295_01970002_2024-02-14_1_a4157305b6_processed_00175.jpg,plate_0.295_01970002_2024-02-14_1_a4157305b6_processed_00175,regular,2123
3,corn,corn/corn_0.394_00370001_2024-04-23_1_8c3490ffcf_processed_00206.jpg,corn_0.394_00370001_2024-04-23_1_8c3490ffcf_processed_00206,regular,2124
3,glove,glove/glove_0.547_00400002_2024-01-13_5_a7244bc8ee_00655.jpg,glove_0.547_00400002_2024-01-13_5_a7244bc8ee_00655,regular,2125
3,pencil,pencil/pencil_0.319_01740001_2024-07-22_3_8186eb3c27_processed_00368.jpg,pencil_0.319_01740001_2024-07-22_3_8186eb3c27_processed_00368,regular,2126
3,pajamas,pajamas/pajamas_0.285_01670001_2024-01-22_1_34a9f71619_processed_00562.jpg,pajamas_0.285_01670001_2024-01-22_1_34a9f71619_processed_00562,regular,2127
3,crayon,crayon/crayon_0.743_02740002_2024-07-29_1_68188e00a8_processed_00412.jpg,crayon_0.743_02740002_2024-07-29_1_68188e00a8_processed_00412,regular,2128
3,finger,finger/finger_0.313_00820001_2023-12-19_2_5ed57aefdf_processed_00439.jpg,finger_0.313_00820001_2023-12-19_2_5ed57aefdf_processed_00439,regular,2129
3,grass,grass/grass_0.435_00680001_2023-06-24_1_3f66230c74_processed_00600.jpg,grass_0.435_00680001_2023-06-24_1_3f66230c74_processed_00600,regular,2130
3,plant,plant/plant_0.615_00560001_2023-08-01_3_0978447de0_00463.jpg,plant_0.615_00560001_2023-08-01_3_0978447de0_00463,regular,2131
3,butterfly,butterfly/butterfly_0.448_02390001_2024-04-17_1_3e19c429c6_processed_00019.jpg,butterfly_0.448_02390001_2024-04-17_1_3e19c429c6_processed_00019,regular,2132
3,leg,leg/leg_0.324_00370001_2024-05-25_2_0aadbb5674_processed_00564.jpg,leg_0.324_00370001_2024-05-25_2_0aadbb5674_processed_00564,regular,2133
3,tray,tray/tray_0.309_02510001_2024-05-20_3_52c211f7ef_processed_00296.jpg,tray_0.309_02510001_2024-05-20_3_52c211f7ef_processed_00296,regular,2134
3,car,car/car_0.273_00370002_2024-01-31_2_f229d6e384_processed_00311.jpg,car_0.273_00370002_2024-01-31_2_f229d6e384_processed_00311,regular,2135
3,jar,jar/jar_0.325_00240001_2024-09-08_2_1f6863393e_processed_00729.jpg,jar_0.325_00240001_2024-09-08_2_1f6863393e_processed_00729,regular,2136
3,pen,pen/pen_0.745_01970002_2024-01-24_1_a21769900e_00043.jpg,pen_0.745_01970002_2024-01-24_1_a21769900e_00043,regular,2137
3,scarf,scarf/scarf_0.251_00460001_NA_2_ce033697ed_processed_00074.jpg,scarf_0.251_00460001_NA_2_ce033697ed_processed_00074,regular,2138
3,hair,hair/hair_0.332_00390001_2024-09-07_2_92ad248833_processed_00108.jpg,hair_0.332_00390001_2024-09-07_2_92ad248833_processed_00108,regular,2139
3,oven,oven/oven_0.404_00320001_2024-06-16_1_6de67b3f67_processed_00625.jpg,oven_0.404_00320001_2024-06-16_1_6de67b3f67_processed_00625,regular,2140
3,oven,oven/oven_0.274_00500001_2023-09-16_2_641315b5b2_00272.jpg,oven_0.274_00500001_2023-09-16_2_641315b5b2_00272,regular,2141
3,strawberry,strawberry/strawberry_0.430_00320003_2024-04-28_1_54d8bc7257_processed_00298.jpg,strawberry_0.430_00320003_2024-04-28_1_54d8bc7257_processed_00298,regular,2142
3,soup,soup/soup_0.314_00820001_2023-04-15_1_00c8586f38_00118.jpg,soup_0.314_00820001_2023-04-15_1_00c8586f38_00118,regular,2143
3,bread,bread/bread_0.315_01920001_2024-07-19_2_10d0a01eee_00616.jpg,bread_0.315_01920001_2024-07-19_2_10d0a01eee_00616,regular,2144
3,window,window/window_0.300_00820001_2024-02-19_1_5b4aba46ed_processed_00466.jpg,window_0.300_00820001_2024-02-19_1_5b4aba46ed_processed_00466,regular,2145
3,door,door/door_0.299_01700001_2024-07-22_1_633a47b323_processed_00047.jpg,door_0.299_01700001_2024-07-22_1_633a47b323_processed_00047,regular,2146
3,ear,ear/ear_0.431_00720001_2024-03-03_1_ecf6380374_processed_00110.jpg,ear_0.431_00720001_2024-03-03_1_ecf6380374_processed_00110,regular,2147
3,pumpkin,pumpkin/pumpkin_0.268_00360001_2024-08-12_1_bb21623c62_processed_00369.jpg,pumpkin_0.268_00360001_2024-08-12_1_bb21623c62_processed_00369,regular,2148
3,basket,basket/basket_0.812_00820001_2023-04-15_1_00c8586f38_00124.jpg,basket_0.812_00820001_2023-04-15_1_00c8586f38_00124,regular,2149
3,slipper,slipper/slipper_0.523_02370001_2023-07-17_4_e378d52845_processed_00016.jpg,slipper_0.523_02370001_2023-07-17_4_e378d52845_processed_00016,regular,2150
3,motorcycle,motorcycle/motorcycle_0.729_00430002_2024-05-20_2_59b9926d28_processed_00674.jpg,motorcycle_0.729_00430002_2024-05-20_2_59b9926d28_processed_00674,regular,2151
3,clock,clock/clock_0.935_01660001_2024-07-26_1_5779952db9_processed_00175.jpg,clock_0.935_01660001_2024-07-26_1_5779952db9_processed_00175,regular,2152
3,fish,fish/fish_0.333_01520001_2024-02-21_2_58dbdeee3e_processed_00332.jpg,fish_0.333_01520001_2024-02-21_2_58dbdeee3e_processed_00332,regular,2153
3,crayon,crayon/crayon_0.705_00320003_2024-03-30_2_6e423291ba_00225.jpg,crayon_0.705_00320003_2024-03-30_2_6e423291ba_00225,regular,2154
3,meat,meat/meat_0.298_00490001_2024-01-12_2_5bf07c294a_processed_00828.jpg,meat_0.298_00490001_2024-01-12_2_5bf07c294a_processed_00828,regular,2156
3,scarf,scarf/scarf_0.687_00430001_2024-01-13_1_9b68002b20_processed_00792.jpg,scarf_0.687_00430001_2024-01-13_1_9b68002b20_processed_00792,regular,2157
3,ear,ear/ear_0.298_00430001_2023-11-10_2_8db2a25e92_processed_00418.jpg,ear_0.298_00430001_2023-11-10_2_8db2a25e92_processed_00418,regular,2158
3,pony,pony/pony_0.708_00430001_2023-11-21_1_528b8eeb53_processed_00843.jpg,pony_0.708_00430001_2023-11-21_1_528b8eeb53_processed_00843,regular,2159
3,banana,banana/banana_0.699_00400002_2024-01-06_3_9baeae251a_00127.jpg,banana_0.699_00400002_2024-01-06_3_9baeae251a_00127,regular,2160
3,comb,comb/comb_0.351_02740001_2023-07-19_3_dfc2980fe9_processed_00488.jpg,comb_0.351_02740001_2023-07-19_3_dfc2980fe9_processed_00488,regular,2161
3,mitten,mitten/mitten_0.323_00820001_2023-05-26_1_4cdaeffd68_processed_00165.jpg,mitten_0.323_00820001_2023-05-26_1_4cdaeffd68_processed_00165,regular,2162
3,rooster,rooster/rooster_0.701_00720001_2024-02-17_3_5dd0ec53e4_processed_00271.jpg,rooster_0.701_00720001_2024-02-17_3_5dd0ec53e4_processed_00271,regular,2163
3,face,face/face_0.294_00320003_2024-10-28_1_3616e2f9d9_processed_00408.jpg,face_0.294_00320003_2024-10-28_1_3616e2f9d9_processed_00408,regular,2164
3,orange,orange/orange_0.315_00320003_2024-09-07_2_d04cb61eb5_00174.jpg,orange_0.315_00320003_2024-09-07_2_d04cb61eb5_00174,regular,2165
3,pants,pants/pants_0.352_02490001_2024-02-05_1_169695a0c4_processed_00376.jpg,pants_0.352_02490001_2024-02-05_1_169695a0c4_processed_00376,regular,2166
3,jeans,jeans/jeans_0.403_02750001_2023-07-24_2_32a7677bec_processed_00034.jpg,jeans_0.403_02750001_2023-07-24_2_32a7677bec_processed_00034,regular,2167
3,bathtub,bathtub/bathtub_0.399_00390001_2024-11-23_2_570c10b1e9_processed_00705.jpg,bathtub_0.399_00390001_2024-11-23_2_570c10b1e9_processed_00705,regular,2168
3,window,window/window_0.363_00500001_2023-09-16_3_7c6fa967ca_00722.jpg,window_0.363_00500001_2023-09-16_3_7c6fa967ca_00722,regular,2169
3,raisin,raisin/raisin_0.286_00400003_2024-02-28_4_a6cb874c46_processed_00013.jpg,raisin_0.286_00400003_2024-02-28_4_a6cb874c46_processed_00013,regular,2170
3,spoon,spoon/spoon_0.721_02630001_2024-07-19_1_84b6db3f6a_00096.jpg,spoon_0.721_02630001_2024-07-19_1_84b6db3f6a_00096,regular,2171
3,basket,basket/basket_0.707_00430001_2024-04-13_2_78cde138a7_processed_01007.jpg,basket_0.707_00430001_2024-04-13_2_78cde138a7_processed_01007,regular,2172
3,bird,bird/bird_0.395_00720001_2024-03-16_3_e9234a5c08_processed_00232.jpg,bird_0.395_00720001_2024-03-16_3_e9234a5c08_processed_00232,regular,2173
3,pillow,pillow/pillow_0.485_00440001_2024-04-22_2_c804864606_00133.jpg,pillow_0.485_00440001_2024-04-22_2_c804864606_00133,regular,2174
3,basket,basket/basket_0.586_00240001_2024-03-24_4_f330b11523_00529.jpg,basket_0.586_00240001_2024-03-24_4_f330b11523_00529,regular,2175
3,hat,hat/hat_0.924_00400002_2024-01-13_3_7ca2b2ad65_00583.jpg,hat_0.924_00400002_2024-01-13_3_7ca2b2ad65_00583,regular,2176
3,chips,chips/chips_0.370_00320002_2024-08-01_1_b528144e41_processed_00563.jpg,chips_0.370_00320002_2024-08-01_1_b528144e41_processed_00563,regular,2177
3,toothbrush,toothbrush/toothbrush_0.403_01670001_2024-05-20_5_924cba5e5b_processed_00251.jpg,toothbrush_0.403_01670001_2024-05-20_5_924cba5e5b_processed_00251,regular,2178
3,pony,pony/pony_0.476_00320001_2023-11-26_1_b1d3a07275_processed_00409.jpg,pony_0.476_00320001_2023-11-26_1_b1d3a07275_processed_00409,regular,2179
3,shorts,shorts/shorts_0.330_00430001_2023-08-27_1_8618cd7132_processed_00736.jpg,shorts_0.330_00430001_2023-08-27_1_8618cd7132_processed_00736,regular,2180
3,napkin,napkin/napkin_0.375_02390001_2024-05-22_1_f00a800f3e_processed_00620.jpg,napkin_0.375_02390001_2024-05-22_1_f00a800f3e_processed_00620,regular,2181
3,foot,foot/foot_0.297_00590001_2024-05-25_1_7466cd5fcf_processed_00690.jpg,foot_0.297_00590001_2024-05-25_1_7466cd5fcf_processed_00690,regular,2182
3,car,car/car_0.284_02630001_2024-07-19_1_84b6db3f6a_00277.jpg,car_0.284_02630001_2024-07-19_1_84b6db3f6a_00277,regular,2183
3,fork,fork/fork_0.542_00820001_2023-04-15_1_00c8586f38_00065.jpg,fork_0.542_00820001_2023-04-15_1_00c8586f38_00065,regular,2184
3,napkin,napkin/napkin_0.573_02300001_2024-07-19_1_2a16beabc9_00700.jpg,napkin_0.573_02300001_2024-07-19_1_2a16beabc9_00700,regular,2185
3,pumpkin,pumpkin/pumpkin_0.481_00490001_2024-03-20_2_6982c3230b_processed_00660.jpg,pumpkin_0.481_00490001_2024-03-20_2_6982c3230b_processed_00660,regular,2186
3,pants,pants/pants_0.268_00220001_2024-09-02_3_c0cd74dead_processed_00278.jpg,pants_0.268_00220001_2024-09-02_3_c0cd74dead_processed_00278,regular,2187
3,tray,tray/tray_0.283_00320002_2024-09-30_3_f8541a1b10_processed_00531.jpg,tray_0.283_00320002_2024-09-30_3_f8541a1b10_processed_00531,regular,2188
3,elephant,elephant/elephant_0.397_00320001_2024-07-30_1_9148ef2ccb_processed_00420.jpg,elephant_0.397_00320001_2024-07-30_1_9148ef2ccb_processed_00420,regular,2189
3,pen,pen/pen_0.652_01970002_2024-01-24_1_a21769900e_00448.jpg,pen_0.652_01970002_2024-01-24_1_a21769900e_00448,regular,2190
3,sandwich,sandwich/sandwich_0.422_00320001_2023-11-15_3_795c49ac27_processed_00685.jpg,sandwich_0.422_00320001_2023-11-15_3_795c49ac27_processed_00685,regular,2191
3,leg,leg/leg_0.297_00420001_2024-04-19_2_b13c3a01f2_processed_00139.jpg,leg_0.297_00420001_2024-04-19_2_b13c3a01f2_processed_00139,regular,2192
3,bird,bird/bird_0.262_00720001_2023-07-08_1_093ff171d1_processed_00084.jpg,bird_0.262_00720001_2023-07-08_1_093ff171d1_processed_00084,regular,2193
3,potato,potato/potato_0.333_02080001_2024-08-02_1_f9a87e414e_processed_00691.jpg,potato_0.333_02080001_2024-08-02_1_f9a87e414e_processed_00691,regular,2194
3,bottle,bottle/bottle_0.669_01920001_2024-07-19_1_34b29311fa_00048.jpg,bottle_0.669_01920001_2024-07-19_1_34b29311fa_00048,regular,2195
3,hat,hat/hat_0.907_00400002_2024-01-13_3_7ca2b2ad65_00557.jpg,hat_0.907_00400002_2024-01-13_3_7ca2b2ad65_00557,regular,2196
3,pillow,pillow/pillow_0.675_00400002_2024-01-06_3_9baeae251a_00390.jpg,pillow_0.675_00400002_2024-01-06_3_9baeae251a_00390,regular,2197
3,box,box/box_0.582_00350002_2024-12-13_1_91fd6fca3b_processed_00766.jpg,box_0.582_00350002_2024-12-13_1_91fd6fca3b_processed_00766,regular,2198
3,pony,pony/pony_0.740_00320002_2024-10-20_1_dec2d8def7_processed_00484.jpg,pony_0.740_00320002_2024-10-20_1_dec2d8def7_processed_00484,regular,2199
3,shoe,shoe/shoe_0.263_02800002_2023-07-26_1_81dda6673f_processed_00128.jpg,shoe_0.263_02800002_2023-07-26_1_81dda6673f_processed_00128,regular,2200
3,sweater,sweater/sweater_0.268_01740001_2024-01-22_1_d18c2662e3_processed_00033.jpg,sweater_0.268_01740001_2024-01-22_1_d18c2662e3_processed_00033,regular,2201
3,pickle,pickle/pickle_0.341_01920001_2024-07-19_1_34b29311fa_00331.jpg,pickle_0.341_01920001_2024-07-19_1_34b29311fa_00331,regular,2202
3,face,face/face_0.382_00240001_2023-12-16_2_8e3bb038e0_processed_00998.jpg,face_0.382_00240001_2023-12-16_2_8e3bb038e0_processed_00998,regular,2203
3,couch,couch/couch_0.573_00320003_2024-03-30_2_6e423291ba_00006.jpg,couch_0.573_00320003_2024-03-30_2_6e423291ba_00006,regular,2204
3,face,face/face_0.298_00420001_2024-07-01_1_7882b66d54_processed_00664.jpg,face_0.298_00420001_2024-07-01_1_7882b66d54_processed_00664,regular,2205
3,pencil,pencil/pencil_0.409_01970002_2024-01-24_1_a21769900e_00414.jpg,pencil_0.409_01970002_2024-01-24_1_a21769900e_00414,regular,2206
3,finger,finger/finger_0.304_00680001_2023-05-12_1_a49d63a9c8_processed_00560.jpg,finger_0.304_00680001_2023-05-12_1_a49d63a9c8_processed_00560,regular,2207
3,pizza,pizza/pizza_0.311_00420001_2024-09-01_1_5f8e4963e4_processed_00337.jpg,pizza_0.311_00420001_2024-09-01_1_5f8e4963e4_processed_00337,regular,2208
3,sweater,sweater/sweater_0.327_00220001_2024-02-05_1_bef2451726_processed_00319.jpg,sweater_0.327_00220001_2024-02-05_1_bef2451726_processed_00319,regular,2209
3,basket,basket/basket_0.350_00400002_2024-01-13_4_6b1efae297_00245.jpg,basket_0.350_00400002_2024-01-13_4_6b1efae297_00245,regular,2210
3,slide,slide/slide_0.880_01720001_2024-05-08_2_f7b9c6bd0a_processed_00327.jpg,slide_0.880_01720001_2024-05-08_2_f7b9c6bd0a_processed_00327,regular,2211
3,necklace,necklace/necklace_0.255_02950001_2023-07-19_1_be3bdb4049_processed_00053.jpg,necklace_0.255_02950001_2023-07-19_1_be3bdb4049_processed_00053,regular,2213
3,plant,plant/plant_0.257_01920001_2024-07-19_2_10d0a01eee_00511.jpg,plant_0.257_01920001_2024-07-19_2_10d0a01eee_00511,regular,2214
3,crayon,crayon/crayon_0.403_02740001_2023-07-19_1_f3c9376f26_processed_00570.jpg,crayon_0.403_02740001_2023-07-19_1_f3c9376f26_processed_00570,regular,2215
3,egg,egg/egg_0.270_01640001_2023-07-19_3_7c5880528f_processed_00533.jpg,egg_0.270_01640001_2023-07-19_3_7c5880528f_processed_00533,regular,2216
3,truck,truck/truck_0.254_00370001_2024-08-11_2_bafc442f0d_processed_00216.jpg,truck_0.254_00370001_2024-08-11_2_bafc442f0d_processed_00216,regular,2218
3,ball,ball/ball_0.411_00460001_2024-02-22_3_89356a57dd_processed_00094.jpg,ball_0.411_00460001_2024-02-22_3_89356a57dd_processed_00094,regular,2219
3,bread,bread/bread_0.314_01920001_2024-07-19_2_10d0a01eee_00316.jpg,bread_0.314_01920001_2024-07-19_2_10d0a01eee_00316,regular,2220
3,vacuum,vacuum/vacuum_0.263_00220001_2024-03-06_2_3c7be5ff5c_processed_00414.jpg,vacuum_0.263_00220001_2024-03-06_2_3c7be5ff5c_processed_00414,regular,2221
3,hand,hand/hand_0.332_00320003_2024-09-07_2_d04cb61eb5_00077.jpg,hand_0.332_00320003_2024-09-07_2_d04cb61eb5_00077,regular,2222
3,sock,sock/sock_0.413_00490001_2024-02-04_1_eb7e2303c9_processed_00003.jpg,sock_0.413_00490001_2024-02-04_1_eb7e2303c9_processed_00003,regular,2223
3,ankle,ankle/ankle_0.252_00590001_2024-09-07_1_b675664fb0_processed_00410.jpg,ankle_0.252_00590001_2024-09-07_1_b675664fb0_processed_00410,regular,2224
3,coat,coat/coat_0.259_00320001_2024-05-04_2_33cc4ea937_processed_00534.jpg,coat_0.259_00320001_2024-05-04_2_33cc4ea937_processed_00534,regular,2226
3,necklace,necklace/necklace_0.253_02080001_2024-02-28_2_614069be09_processed_00498.jpg,necklace_0.253_02080001_2024-02-28_2_614069be09_processed_00498,regular,2227
3,rooster,rooster/rooster_0.409_00560001_2023-11-25_2_94f02c3cff_processed_00756.jpg,rooster_0.409_00560001_2023-11-25_2_94f02c3cff_processed_00756,regular,2228
3,arm,arm/arm_0.283_00820001_2023-06-09_2_7ae3177eeb_processed_00333.jpg,arm_0.283_00820001_2023-06-09_2_7ae3177eeb_processed_00333,regular,2229
3,jeans,jeans/jeans_0.569_00820001_2023-07-13_3_ec5be615f1_00041.jpg,jeans_0.569_00820001_2023-07-13_3_ec5be615f1_00041,regular,2230
3,swing,swing/swing_0.343_02630001_2024-07-31_1_7f090c0e9b_processed_00160.jpg,swing_0.343_02630001_2024-07-31_1_7f090c0e9b_processed_00160,regular,2231
3,pants,pants/pants_0.266_02090001_2024-01-22_2_cdc9a63631_processed_00536.jpg,pants_0.266_02090001_2024-01-22_2_cdc9a63631_processed_00536,regular,2232
3,clock,clock/clock_0.908_00560001_2023-08-01_3_0978447de0_00064.jpg,clock_0.908_00560001_2023-08-01_3_0978447de0_00064,regular,2233
3,balloon,balloon/balloon_0.497_00400002_2024-01-13_4_6b1efae297_00613.jpg,balloon_0.497_00400002_2024-01-13_4_6b1efae297_00613,regular,2234
3,lamp,lamp/lamp_0.834_00500001_2023-09-13_2_2eaa153620_00202.jpg,lamp_0.834_00500001_2023-09-13_2_2eaa153620_00202,regular,2235
3,slide,slide/slide_0.387_02490001_2024-01-29_4_68f3d53469_processed_00255.jpg,slide_0.387_02490001_2024-01-29_4_68f3d53469_processed_00255,regular,2237
3,strawberry,strawberry/strawberry_0.451_01570002_2024-08-05_1_fddb2764bd_processed_00526.jpg,strawberry_0.451_01570002_2024-08-05_1_fddb2764bd_processed_00526,regular,2238
3,slipper,slipper/slipper_0.596_02330001_2024-02-05_1_1941f8af03_processed_00010.jpg,slipper_0.596_02330001_2024-02-05_1_1941f8af03_processed_00010,regular,2239
3,shorts,shorts/shorts_0.366_00500001_2023-09-16_2_aa0f9b84d4_00761.jpg,shorts_0.366_00500001_2023-09-16_2_aa0f9b84d4_00761,regular,2240
3,coat,coat/coat_0.321_00400001_2024-12-01_3_b4c2dc7192_processed_00257.jpg,coat_0.321_00400001_2024-12-01_3_b4c2dc7192_processed_00257,regular,2241
3,sandwich,sandwich/sandwich_0.336_00820001_2023-10-28_1_d176bb3b03_processed_00473.jpg,sandwich_0.336_00820001_2023-10-28_1_d176bb3b03_processed_00473,regular,2242
3,fork,fork/fork_0.546_00820001_2023-04-15_1_00c8586f38_00131.jpg,fork_0.546_00820001_2023-04-15_1_00c8586f38_00131,regular,2243
3,finger,finger/finger_0.260_02800001_2023-08-09_2_64974ebb49_processed_00147.jpg,finger_0.260_02800001_2023-08-09_2_64974ebb49_processed_00147,regular,2244
3,gum,gum/gum_0.363_00340002_2024-09-07_1_30ff93236f_processed_00298.jpg,gum_0.363_00340002_2024-09-07_1_30ff93236f_processed_00298,regular,2245
3,melon,melon/melon_0.396_00370001_2024-04-14_2_cc56786125_processed_00225.jpg,melon_0.396_00370001_2024-04-14_2_cc56786125_processed_00225,regular,2246
3,arm,arm/arm_0.260_00500001_2023-09-13_2_2eaa153620_00222.jpg,arm_0.260_00500001_2023-09-13_2_2eaa153620_00222,regular,2247
3,glass,glass/glass_0.448_00500001_2023-12-31_1_319a22913f_processed_00893.jpg,glass_0.448_00500001_2023-12-31_1_319a22913f_processed_00893,regular,2248
3,couch,couch/couch_0.546_00440001_2024-04-22_2_c804864606_00439.jpg,couch_0.546_00440001_2024-04-22_2_c804864606_00439,regular,2249
3,leg,leg/leg_0.271_00510002_2024-06-22_1_b82c950677_processed_00632.jpg,leg_0.271_00510002_2024-06-22_1_b82c950677_processed_00632,regular,2250
3,car,car/car_0.401_02630001_2024-07-19_2_fb52c3a07e_00406.jpg,car_0.401_02630001_2024-07-19_2_fb52c3a07e_00406,regular,2251
3,rooster,rooster/rooster_0.590_00560001_2023-05-09_4_73596e153a_processed_00188.jpg,rooster_0.590_00560001_2023-05-09_4_73596e153a_processed_00188,regular,2252
3,soap,soap/soap_0.279_00400003_2024-03-12_1_de12daf479_processed_01020.jpg,soap_0.279_00400003_2024-03-12_1_de12daf479_processed_01020,regular,2253
3,slipper,slipper/slipper_0.434_02740002_2024-07-29_1_68188e00a8_processed_00096.jpg,slipper_0.434_02740002_2024-07-29_1_68188e00a8_processed_00096,regular,2254
3,boat,boat/boat_0.561_01520001_2024-02-21_1_964c2f55b4_processed_00370.jpg,boat_0.561_01520001_2024-02-21_1_964c2f55b4_processed_00370,regular,2255
3,boat,boat/boat_0.500_02630001_2024-07-19_1_84b6db3f6a_00642.jpg,boat_0.500_02630001_2024-07-19_1_84b6db3f6a_00642,regular,2256
3,butterfly,butterfly/butterfly_0.471_02390001_2024-04-17_2_e5db2c5757_processed_00590.jpg,butterfly_0.471_02390001_2024-04-17_2_e5db2c5757_processed_00590,regular,2257
3,blanket,blanket/blanket_0.513_00400002_2024-01-06_3_9baeae251a_00777.jpg,blanket_0.513_00400002_2024-01-06_3_9baeae251a_00777,regular,2258
3,face,face/face_0.354_00560001_2023-05-03_1_eb4e00bcde_processed_00067.jpg,face_0.354_00560001_2023-05-03_1_eb4e00bcde_processed_00067,regular,2259
3,egg,egg/egg_0.429_00490001_2024-04-16_4_4d70884329_processed_00419.jpg,egg_0.429_00490001_2024-04-16_4_4d70884329_processed_00419,regular,2260
3,corn,corn/corn_0.265_00400002_2024-08-03_2_4496debe99_processed_00142.jpg,corn_0.265_00400002_2024-08-03_2_4496debe99_processed_00142,regular,2261
3,oven,oven/oven_0.265_00500001_2023-09-16_2_641315b5b2_00274.jpg,oven_0.265_00500001_2023-09-16_2_641315b5b2_00274,regular,2262
3,broom,broom/broom_0.326_00400002_2024-01-13_4_6b1efae297_00364.jpg,broom_0.326_00400002_2024-01-13_4_6b1efae297_00364,regular,2263
3,pony,pony/pony_0.282_00370002_2024-11-17_3_475db8be03_processed_00361.jpg,pony_0.282_00370002_2024-11-17_3_475db8be03_processed_00361,regular,2264
3,flower,flower/flower_0.522_00400001_2023-09-30_1_6c708a4533_processed_00386.jpg,flower_0.522_00400001_2023-09-30_1_6c708a4533_processed_00386,regular,2265
3,melon,melon/melon_0.303_00490001_2024-03-31_2_fc9c6005bc_processed_00070.jpg,melon_0.303_00490001_2024-03-31_2_fc9c6005bc_processed_00070,regular,2266
3,tricycle,tricycle/tricycle_0.264_00590001_2024-09-07_1_b675664fb0_processed_00083.jpg,tricycle_0.264_00590001_2024-09-07_1_b675664fb0_processed_00083,regular,2267
3,arm,arm/arm_0.254_00440001_2024-04-07_2_dd0f6233cc_00502.jpg,arm_0.254_00440001_2024-04-07_2_dd0f6233cc_00502,regular,2268
3,frog,frog/frog_0.316_00370002_2024-08-22_4_209d1021df_processed_00033.jpg,frog_0.316_00370002_2024-08-22_4_209d1021df_processed_00033,regular,2269
3,stroller,stroller/stroller_0.261_00400002_2024-01-13_4_6b1efae297_00359.jpg,stroller_0.261_00400002_2024-01-13_4_6b1efae297_00359,regular,2270
3,ball,ball/ball_0.540_00560001_2023-08-01_3_0978447de0_00119.jpg,ball_0.540_00560001_2023-08-01_3_0978447de0_00119,regular,2271
3,giraffe,giraffe/giraffe_0.388_01670001_2024-07-24_1_e70df8f29b_processed_00003.jpg,giraffe_0.388_01670001_2024-07-24_1_e70df8f29b_processed_00003,regular,2272
3,tricycle,tricycle/tricycle_0.378_00320002_2024-07-11_1_7ffa724f86_processed_00637.jpg,tricycle_0.378_00320002_2024-07-11_1_7ffa724f86_processed_00637,regular,2273
3,toast,toast/toast_0.506_01740001_2024-02-21_1_bc985c3897_processed_00328.jpg,toast_0.506_01740001_2024-02-21_1_bc985c3897_processed_00328,regular,2274
3,butterfly,butterfly/butterfly_0.379_00320001_2024-06-16_3_3a15c070ba_processed_00005.jpg,butterfly_0.379_00320001_2024-06-16_3_3a15c070ba_processed_00005,regular,2275
3,hair,hair/hair_0.303_00430001_2023-12-16_3_78bddbc0f2_processed_00603.jpg,hair_0.303_00430001_2023-12-16_3_78bddbc0f2_processed_00603,regular,2276
3,toe,toe/toe_0.283_00500001_2023-09-16_2_aa0f9b84d4_00611.jpg,toe_0.283_00500001_2023-09-16_2_aa0f9b84d4_00611,regular,2277
3,clock,clock/clock_0.301_00680001_2023-06-18_2_2e6b5db21e_processed_00068.jpg,clock_0.301_00680001_2023-06-18_2_2e6b5db21e_processed_00068,regular,2278
3,stick,stick/stick_0.268_00370002_2024-11-23_2_d81292858a_processed_00808.jpg,stick_0.268_00370002_2024-11-23_2_d81292858a_processed_00808,regular,2279
3,refrigerator,refrigerator/refrigerator_0.542_02550001_2023-07-31_1_8f3423dc2d_processed_00202.jpg,refrigerator_0.542_02550001_2023-07-31_1_8f3423dc2d_processed_00202,regular,2280
3,egg,egg/egg_0.373_02490001_2024-04-15_1_a254e72893_processed_00569.jpg,egg_0.373_02490001_2024-04-15_1_a254e72893_processed_00569,regular,2281
3,tray,tray/tray_0.420_01970002_2024-01-24_1_a21769900e_00133.jpg,tray_0.420_01970002_2024-01-24_1_a21769900e_00133,regular,2282
3,bucket,bucket/bucket_0.272_01660001_2024-07-24_1_9be3d8e235_processed_00142.jpg,bucket_0.272_01660001_2024-07-24_1_9be3d8e235_processed_00142,regular,2283
3,napkin,napkin/napkin_0.309_00500001_2023-09-16_2_641315b5b2_00072.jpg,napkin_0.309_00500001_2023-09-16_2_641315b5b2_00072,regular,2284
3,jar,jar/jar_0.300_02080001_2024-03-06_2_11cef82bfe_processed_00101.jpg,jar_0.300_02080001_2024-03-06_2_11cef82bfe_processed_00101,regular,2285
3,potato,potato/potato_0.287_00560001_2023-10-08_2_e827921ae6_processed_00236.jpg,potato_0.287_00560001_2023-10-08_2_e827921ae6_processed_00236,regular,2286
